,Especie,Ticker,Spot,Moneyness,CallPut,Strike,TTM,impliedVolatility,Last,Bid,Ask,Avg,Tasa,Precio_BS,Precio_BIN
986,FB200814P00222500,FB,249.32999999999998,1.1205842696629214,P,222.5,8,0.4458063232421875,0.32,0.25,0.37,0.31,0.0010884260869565218,0.26706857852031973,0.26569725547647427
77,FB200814C00225000,FB,249.32999999999998,1.1081333333333332,C,225.0,8,0.5268602001953125,24.4,23.9,25.15,24.525,0.0010884260869565218,25.146645619266735,25.146982432364748
987,FB200814P00225000,FB,249.32999999999998,1.1081333333333332,P,225.0,8,0.43018147949218755,0.49,0.32,0.46,0.39,0.0010884260869565218,0.3401863424927889,0.3402415456708062
78,FB200814C00227500,FB,249.32999999999998,1.0959560439560438,C,227.5,8,0.4978077563476563,21.75,21.8,22.75,22.275,0.0010884260869565218,22.73488017545509,22.734279705424015
988,FB200814P00227500,FB,249.32999999999998,1.0959560439560438,P,227.5,8,0.40650007568359375,0.56,0.49,0.53,0.51,0.0010884260869565218,0.39845152885872537,0.3978264308748236
79,FB200814C00230000,FB,249.32999999999998,1.0840434782608694,C,230.0,8,0.428716650390625,19.75,19.35,20.05,19.700000000000003,0.0010884260869565218,20.06973475270763,20.064808739171937
989,FB200814P00230000,FB,249.32999999999998,1.0840434782608694,P,230.0,8,0.39282833740234374,0.66,0.54,0.68,0.6100000000000001,0.0010884260869565218,0.5241544924286288,0.5231906984707609
80,FB200814C00232500,FB,249.32999999999998,1.0723870967741935,C,232.5,8,0.41089456298828125,18.49,16.75,17.75,17.25,0.0010884260869565218,17.746208600064165,17.74391329867503
990,FB200814P00232500,FB,249.32999999999998,1.0723870967741935,P,232.5,8,0.38013315185546875,0.94,0.74,0.88,0.81,0.0010884260869565218,0.6964071151252433,0.6961135533894953
81,FB200814C00235000,FB,249.32999999999998,1.0609787234042551,C,235.0,8,0.3930724755859375,15.72,14.6,15.5,15.05,0.0010884260869565218,15.470131597369914,15.469553297865446
991,FB200814P00235000,FB,249.32999999999998,1.0609787234042551,P,235.0,8,0.3676821044921875,1.12,1.04,1.14,1.0899999999999999,0.0010884260869565218,0.9258615709850915,0.9271762786648785
82,FB200814C00237500,FB,249.32999999999998,1.0498105263157893,C,237.5,8,0.3742738354492187,13.0,12.45,13.3,12.875,0.0010884260869565218,13.24572944409374,13.245763645007226
992,FB200814P00237500,FB,249.32999999999998,1.0498105263157893,P,237.5,8,0.3566958862304687,1.44,1.38,1.49,1.435,0.0010884260869565218,1.2414732689784103,1.2445291836689203
83,FB200814C00240000,FB,249.32999999999998,1.038875,C,240.0,8,0.3532779516601562,10.7,10.9,11.15,11.025,0.0010884260869565218,11.073304833538543,11.072584095580837
993,FB200814P00240000,FB,249.32999999999998,1.038875,P,240.0,8,0.34839518798828123,1.92,1.86,1.97,1.915,0.0010884260869565218,1.6837416942077184,1.684762281460702
84,FB200814C00242500,FB,249.32999999999998,1.0281649484536082,C,242.5,8,0.3438786315917969,8.59,9.0,9.25,9.125,0.0010884260869565218,9.13822517597319,9.137656839465484
994,FB200814P00242500,FB,249.32999999999998,1.0281649484536082,P,242.5,8,0.3409489733886719,2.52,2.46,2.59,2.525,0.0010884260869565218,2.265845266313306,2.26429577974173
85,FB200814C00245000,FB,249.32999999999998,1.017673469387755,C,245.0,8,0.33814138427734375,7.4,7.3,7.55,7.425,0.0010884260869565218,7.403483947977264,7.409011736726862
995,FB200814P00245000,FB,249.32999999999998,1.017673469387755,P,245.0,8,0.3327703442382813,3.3,3.2,3.35,3.2750000000000004,0.0010884260869565218,2.994001421185118,2.999576109612894
86,FB200814C00247500,FB,249.32999999999998,1.0073939393939393,C,247.5,8,0.331061376953125,6.05,5.8,6.0,5.9,0.0010884260869565218,5.829808401081749,5.826570501683324
996,FB200814P00247500,FB,249.32999999999998,1.0073939393939393,P,247.5,8,0.32910827148437494,4.35,4.15,4.35,4.25,0.0010884260869565218,3.9655831927021694,3.9627864051198354
87,FB200814C00250000,FB,249.32999999999998,0.99732,C,250.0,8,0.32483585327148434,4.56,4.45,4.65,4.550000000000001,0.0010884260869565218,4.464726854127477,4.4701613905807385
997,FB200814P00250000,FB,249.32999999999998,0.99732,P,250.0,8,0.3228827478027343,5.47,5.35,5.5,5.425,0.0010884260869565218,5.100015889959337,5.105673622548905
88,FB200814C00252500,FB,249.32999999999998,0.9874455445544554,C,252.5,8,0.3188544677734374,3.5,3.35,3.5,3.425,0.0010884260869565218,3.310349085038098,3.3089308499752517
998,FB200814P00252500,FB,249.32999999999998,0.9874455445544554,P,252.5,8,0.32019722778320303,6.85,6.7,6.9,6.800000000000001,0.0010884260869565218,6.493524058319963,6.492694098683897
89,FB200814C00255000,FB,249.32999999999998,0.9777647058823529,C,255.0,8,0.3166572241210937,2.56,2.48,2.6,2.54,0.0010884260869565218,2.4147089860656195,2.419019669528507
999,FB200814P00255000,FB,249.32999999999998,0.9777647058823529,P,255.0,8,0.3181220532226562,9.14,8.25,8.5,8.375,0.0010884260869565218,8.098079611058495,8.102681717527345
90,FB200814C00257500,FB,249.32999999999998,0.9682718446601941,C,257.5,8,0.31445998046874996,1.86,1.78,1.88,1.83,0.0010884260869565218,1.7079309996709782,1.7060636319307363
1000,FB200814P00257500,FB,249.32999999999998,0.9682718446601941,P,257.5,8,0.3177558459472656,10.75,10.05,10.3,10.175,0.0010884260869565218,9.910693398417408,9.910798363808658
91,FB200814C00260000,FB,249.32999999999998,0.9589615384615384,C,260.0,8,0.3122627368164062,1.29,1.28,1.32,1.3,0.0010884260869565218,1.1691293681233432,1.1716441574488212
1001,FB200814P00260000,FB,249.32999999999998,0.9589615384615384,P,260.0,8,0.31690136230468746,13.2,11.65,12.25,11.95,0.0010884260869565218,11.879469113331027,11.881923263095379
92,FB200814C00262500,FB,249.32999999999998,0.9498285714285714,C,262.5,8,0.31690136230468746,0.89,0.86,0.96,0.9099999999999999,0.0010884260869565218,0.8289469569491814,0.829291982599296
1002,FB200814P00262500,FB,249.32999999999998,0.9498285714285714,P,262.5,8,0.36340968627929693,14.75,14.05,14.8,14.425,0.0010884260869565218,14.408881237225643,14.410358453444944
93,FB200814C00265000,FB,249.32999999999998,0.9408679245283018,C,265.0,8,0.31445998046874996,0.63,0.51,0.64,0.575,0.0010884260869565218,0.5346516257662088,0.5344318291536726
1003,FB200814P00265000,FB,249.32999999999998,0.9408679245283018,P,265.0,8,0.38294074096679687,15.0,16.0,17.1,16.55,0.0010884260869565218,16.714386478467446,16.717495000232223
94,FB200814C00267500,FB,249.32999999999998,0.9320747663551401,C,267.5,8,0.32520206054687495,0.44,0.39,0.49,0.44,0.0010884260869565218,0.3983505932380531,0.39838887484141405
1004,FB200814P00267500,FB,249.32999999999998,0.9320747663551401,P,267.5,8,0.39160764648437496,19.18,18.2,19.35,18.775,0.0010884260869565218,18.981421880424364,18.98413022296209
95,FB200814C00270000,FB,249.32999999999998,0.9234444444444444,C,270.0,8,0.32617861328125,0.3,0.31,0.33,0.32,0.0010884260869565218,0.2592400097131655,0.25912021037108296
1005,FB200814P00270000,FB,249.32999999999998,0.9234444444444444,P,270.0,8,0.39990834472656256,21.45,20.8,21.65,21.225,0.0010884260869565218,21.298658581953504,21.30104800794564
96,FB200814C00275000,FB,249.32999999999998,0.9066545454545454,C,275.0,8,0.344733115234375,0.16,0.1,0.19,0.14500000000000002,0.0010884260869565218,0.14033649531002013,0.14006855607594867
1006,FB200814P00275000,FB,249.32999999999998,0.9066545454545454,P,275.0,8,0.4401911450195312,23.05,25.5,26.5,26.0,0.0010884260869565218,26.159570365413828,26.161309252492416
97,FB200814C00280000,FB,249.32999999999998,0.8904642857142857,C,280.0,8,0.362311064453125,0.09,0.07,0.11,0.09,0.0010884260869565218,0.07701392638372706,0.07634863571624038
1007,FB200814P00280000,FB,249.32999999999998,0.8904642857142857,P,280.0,8,0.4995167236328125,51.13,30.4,31.5,30.95,0.0010884260869565218,31.152105812032545,31.150196098596787
98,FB200814C00285000,FB,249.32999999999998,0.8748421052631579,C,285.0,8,0.389654541015625,0.07,0.04,0.08,0.06,0.0010884260869565218,0.053472083673783644,0.0529794922463903
1008,FB200814P00285000,FB,249.32999999999998,0.8748421052631579,P,285.0,8,0.5356491748046875,53.65,35.35,36.4,35.875,0.0010884260869565218,36.063101976516634,36.06133655586141
99,FB200814C00290000,FB,249.32999999999998,0.8597586206896551,C,290.0,8,0.445318046875,0.04,0.04,0.1,0.07,0.0010884260869565218,0.06649790544483425,0.06552143554235211
100,FB200814C00295000,FB,249.32999999999998,0.845186440677966,C,295.0,8,0.4335994140625,0.04,0.01,0.04,0.025,0.0010884260869565218,0.023911736622534763,0.023548859469536772
101,FB200814C00300000,FB,249.32999999999998,0.8311,C,300.0,8,0.4726615234375,0.03,0.03,0.04,0.035,0.0010884260869565218,0.024359478080642427,0.02390791727902178
1009,FB200814P00300000,FB,249.32999999999998,0.8311,P,300.0,8,0.725588681640625,47.96,50.3,51.55,50.925,0.0010884260869565218,51.171389198407724,51.17021523589735
102,FB200814C00305000,FB,249.32999999999998,0.8174754098360655,C,305.0,8,0.49219257812500006,0.03,0.0,0.03,0.015,0.0010884260869565218,0.017156060270827056,0.01681499356295137
103,FB200814C00310000,FB,249.32999999999998,0.8042903225806451,C,310.0,8,0.5507857421875001,0.02,0.0,0.09,0.045,0.0010884260869565218,0.026423790000674963,0.025629087945072775
104,FB200814C00315000,FB,249.32999999999998,0.7915238095238095,C,315.0,8,0.5937540625000001,0.02,0.02,0.08,0.05,0.0010884260869565218,0.029776253969584277,0.029055822398527435
105,FB200814C00320000,FB,249.32999999999998,0.77915625,C,320.0,8,0.585941640625,0.01,0.0,0.05,0.025,0.0010884260869565218,0.014380289308382088,0.013981606081232884
106,FB200814C00325000,FB,249.32999999999998,0.7671692307692307,C,325.0,8,0.648441015625,0.02,0.0,0.08,0.04,0.0010884260869565218,0.023693952253423523,0.02322800275250325
107,FB200814C00330000,FB,249.32999999999998,0.7555454545454545,C,330.0,8,0.6718782812500002,0.02,0.0,0.07,0.035,0.0010884260869565218,0.020426325797676892,0.01961356405318624
108,FB200814C00335000,FB,249.32999999999998,0.7442686567164178,C,335.0,8,0.710940390625,0.02,0.01,0.07,0.04,0.0010884260869565218,0.02266849698790263,0.021940927908251494
109,FB200814C00340000,FB,249.32999999999998,0.7333235294117647,C,340.0,8,0.7226590234375,0.01,0.0,0.06,0.03,0.0010884260869565218,0.016916665503299066,0.01649524022200488
110,FB200814C00345000,FB,249.32999999999998,0.722695652173913,C,345.0,8,0.7500025,0.02,0.0,0.06,0.03,0.0010884260869565218,0.0161760942497845,0.015717603950761952
111,FB200814C00350000,FB,249.32999999999998,0.7123714285714285,C,350.0,8,0.70312796875,0.02,0.0,0.02,0.01,0.0010884260869565218,0.0045833734652167,0.004262260880297126
112,FB200814C00355000,FB,249.32999999999998,0.702338028169014,C,355.0,8,0.73437765625,0.04,0.0,0.02,0.01,0.0010884260869565218,0.004970800830521371,0.004619143720808969
113,FB200814C00360000,FB,249.32999999999998,0.6925833333333333,C,360.0,8,0.804689453125,0.01,0.0,0.04,0.02,0.0010884260869565218,0.010120815767250102,0.009694884248466743
114,FB200821C00105000,FB,249.32999999999998,2.3745714285714286,C,105.0,15,2.0888719653320305,149.33,143.45,144.75,144.1,0.001234908695652174,144.84510849014598,144.84319642161444
1010,FB200821P00105000,FB,249.32999999999998,2.3745714285714286,P,105.0,15,1.2500037499999999,0.02,0.0,0.01,0.005,0.001234908695652174,0.0033533942377132406,0.00311251368366313
115,FB200821C00110000,FB,249.32999999999998,2.2666363636363633,C,110.0,15,1.986328193359375,133.45,138.45,139.75,139.1,0.001234908695652174,139.84637679453485,139.84399162582284
1011,FB200821P00110000,FB,249.32999999999998,2.2666363636363633,P,110.0,15,1.3906280468749999,0.05,0.0,0.07,0.035,0.001234908695652174,0.024826479111180355,0.024206661043180228
1012,FB200821P00115000,FB,249.32999999999998,2.168086956521739,P,115.0,15,1.1875040625,0.06,0.0,0.02,0.01,0.001234908695652174,0.007102874009477372,0.006786240076380253
116,FB200821C00120000,FB,249.32999999999998,2.07775,C,120.0,15,1.0625046875000002,123.49,128.5,129.75,129.125,0.001234908695652174,129.33936016964037,129.33908692411404
1013,FB200821P00120000,FB,249.32999999999998,2.07775,P,120.0,15,1.2500037499999999,0.11,0.0,0.07,0.035,0.001234908695652174,0.024735766303026152,0.024092546014426768
117,FB200821C00125000,FB,249.32999999999998,1.99464,C,125.0,15,1.0000000000000003e-05,99.0,104.55,106.45,105.5,0.001234908695652174,124.33634354808514,124.32996845147012
1014,FB200821P00125000,FB,249.32999999999998,1.99464,P,125.0,15,1.18359783203125,0.02,0.0,0.07,0.035,0.001234908695652174,0.024604817178157434,0.023927622454116535
118,FB200821C00130000,FB,249.32999999999998,1.9179230769230768,C,130.0,15,1.966797041015625,106.05,120.45,121.35,120.9,0.001234908695652174,120.85500161309521,120.85584593878909
1015,FB200821P00130000,FB,249.32999999999998,1.9179230769230768,P,130.0,15,1.0859420703125,0.01,0.0,0.05,0.025,0.001234908695652174,0.017432629117100973,0.01663590783913041
1016,FB200821P00135000,FB,249.32999999999998,1.8468888888888888,P,135.0,15,1.0468797656250002,0.01,0.0,0.06,0.03,0.001234908695652174,0.021644275093716636,0.021094911104675144
119,FB200821C00140000,FB,249.32999999999998,1.7809285714285714,C,140.0,15,0.8437515624999999,112.6,108.5,109.75,109.125,0.001234908695652174,109.34015264221077,109.33995639472433
1017,FB200821P00140000,FB,249.32999999999998,1.7809285714285714,P,140.0,15,0.92187578125,0.01,0.01,0.02,0.015,0.001234908695652174,0.009691160312647912,0.009255319875420678
120,FB200821C00145000,FB,249.32999999999998,1.7195172413793103,C,145.0,15,0.7812521875,88.97,103.5,104.75,104.125,0.001234908695652174,104.33973930570659,104.33958091591035
1018,FB200821P00145000,FB,249.32999999999998,1.7195172413793103,P,145.0,15,0.8984385156249999,0.05,0.0,0.04,0.02,0.001234908695652174,0.014330773768931548,0.013586266490467035
121,FB200821C00150000,FB,249.32999999999998,1.6622,C,150.0,15,0.7500025,104.5,98.5,99.75,99.125,0.001234908695652174,99.34078620847012,99.34063365594255
1019,FB200821P00150000,FB,249.32999999999998,1.6622,P,150.0,15,0.8906260937499999,0.02,0.01,0.06,0.034999999999999996,0.001234908695652174,0.025202771197223695,0.024265438998275313
122,FB200821C00155000,FB,249.32999999999998,1.6085806451612903,C,155.0,15,0.6875031250000001,93.55,93.5,94.75,94.125,0.001234908695652174,94.34013543068065,94.33996953200544
1020,FB200821P00155000,FB,249.32999999999998,1.6085806451612903,P,155.0,15,0.8085956640624999,0.02,0.01,0.04,0.025,0.001234908695652174,0.017390984556586497,0.01695809023739619
123,FB200821C00160000,FB,249.32999999999998,1.5583125,C,160.0,15,0.6562534375000001,88.2,88.5,89.75,89.125,0.001234908695652174,89.34107494546518,89.34093725029636
1021,FB200821P00160000,FB,249.32999999999998,1.5583125,P,160.0,15,0.773439765625,0.02,0.01,0.05,0.030000000000000002,0.001234908695652174,0.02151739916265516,0.020491901974105803
124,FB200821C00165000,FB,249.32999999999998,1.511090909090909,C,165.0,15,0.6093789062500001,83.3,83.5,84.75,84.125,0.001234908695652174,84.34108267290617,84.34095266397486
1022,FB200821P00165000,FB,249.32999999999998,1.511090909090909,P,165.0,15,0.7226590234375,0.03,0.01,0.05,0.030000000000000002,0.001234908695652174,0.02121193298047952,0.02037007644804494
125,FB200821C00170000,FB,249.32999999999998,1.4666470588235294,C,170.0,15,0.5625043750000001,78.2,78.5,79.75,79.125,0.001234908695652174,79.34100820582441,79.34087908320167
1023,FB200821P00170000,FB,249.32999999999998,1.4666470588235294,P,170.0,15,0.6757844921875001,0.04,0.02,0.04,0.03,0.001234908695652174,0.021717838422069646,0.021133199087357002
126,FB200821C00175000,FB,249.32999999999998,1.424742857142857,C,175.0,15,0.6250037500000001,73.3,73.5,74.8,74.15,0.001234908695652174,74.35937709871061,74.35883864553816
1024,FB200821P00175000,FB,249.32999999999998,1.424742857142857,P,175.0,15,0.6543003320312502,0.04,0.03,0.06,0.045,0.001234908695652174,0.03241185155468562,0.031478362612078654
127,FB200821C00180000,FB,249.32999999999998,1.3851666666666667,C,180.0,15,0.6191444335937502,68.2,68.55,69.8,69.175,0.001234908695652174,69.37845401012635,69.37777775806742
1025,FB200821P00180000,FB,249.32999999999998,1.3851666666666667,P,180.0,15,0.632816171875,0.1,0.05,0.08,0.065,0.001234908695652174,0.047969567097692956,0.046469177456529766
128,FB200821C00185000,FB,249.32999999999998,1.3477297297297297,C,185.0,15,0.5996133789062501,63.25,63.55,64.85,64.19999999999999,0.001234908695652174,64.39930653292006,64.39851928002888
1026,FB200821P00185000,FB,249.32999999999998,1.3477297297297297,P,185.0,15,0.641605146484375,0.07,0.08,0.19,0.135,0.001234908695652174,0.10368412797055981,0.10223485925495024
129,FB200821C00190000,FB,249.32999999999998,1.3122631578947368,C,190.0,15,0.6269568554687501,59.12,58.8,59.85,59.325,0.001234908695652174,59.50014227515686,59.49769225805562
1027,FB200821P00190000,FB,249.32999999999998,1.3122631578947368,P,190.0,15,0.57812921875,0.12,0.06,0.17,0.115,0.001234908695652174,0.08816414740861411,0.08736341101681758
130,FB200821C00195000,FB,249.32999999999998,1.2786153846153845,C,195.0,15,0.5742230078125,54.0,53.75,54.9,54.325,0.001234908695652174,54.5003685100894,54.49773200095403
1028,FB200821P00195000,FB,249.32999999999998,1.2786153846153845,P,195.0,15,0.561527822265625,0.15,0.14,0.21,0.175,0.001234908695652174,0.13735160087627563,0.136060551206063
131,FB200821C00200000,FB,249.32999999999998,1.2466499999999998,C,200.0,15,0.5502974658203126,49.25,48.85,49.95,49.400000000000006,0.001234908695652174,49.56498245624451,49.56132075436997
1029,FB200821P00200000,FB,249.32999999999998,1.2466499999999998,P,200.0,15,0.52539537109375,0.21,0.17,0.25,0.21000000000000002,0.001234908695652174,0.1667178617528613,0.16598329805938905
132,FB200821C00205000,FB,249.32999999999998,1.2162439024390244,C,205.0,15,0.5185595019531251,45.36,43.9,45.05,44.474999999999994,0.001234908695652174,44.6293384842584,44.627033737611725
1030,FB200821P00205000,FB,249.32999999999998,1.2162439024390244,P,205.0,15,0.514653291015625,0.25,0.2,0.34,0.27,0.001234908695652174,0.2765171314172701,0.2751710811501939
133,FB200821C00210000,FB,249.32999999999998,1.1872857142857143,C,210.0,15,0.5837443969726561,41.25,38.75,40.15,39.45,0.001234908695652174,40.22583617764468,40.224789496938044
1031,FB200821P00210000,FB,249.32999999999998,1.1872857142857143,P,210.0,15,0.4821829125976563,0.41,0.33,0.43,0.38,0.001234908695652174,0.3554196592352348,0.3551682848422595
134,FB200821C00212500,FB,249.32999999999998,1.1733176470588234,C,212.5,15,0.5588423022460938,39.54,36.45,37.7,37.075,0.001234908695652174,37.7723216676649,37.76527683932263
1032,FB200821P00212500,FB,249.32999999999998,1.1733176470588234,P,212.5,15,0.4687553125,0.41,0.38,0.5,0.44,0.001234908695652174,0.41698627549103584,0.4139972115394269
135,FB200821C00215000,FB,249.32999999999998,1.159674418604651,C,215.0,15,0.5334519311523438,34.38,34.15,35.25,34.7,0.001234908695652174,35.3196493562742,35.32031945045993
1033,FB200821P00215000,FB,249.32999999999998,1.159674418604651,P,215.0,15,0.4497125341796875,0.55,0.39,0.55,0.47000000000000003,0.001234908695652174,0.46148135330453144,0.4618186660102896
136,FB200821C00217500,FB,249.32999999999998,1.146344827586207,C,217.5,15,0.5188036401367188,31.2,31.55,32.9,32.225,0.001234908695652174,32.9571439793074,32.9549654041376
1034,FB200821P00217500,FB,249.32999999999998,1.146344827586207,P,217.5,15,0.4343318286132813,0.58,0.45,0.63,0.54,0.001234908695652174,0.5330870543941071,0.528382209538728
137,FB200821C00220000,FB,249.32999999999998,1.1333181818181817,C,220.0,15,0.463872548828125,29.75,29.45,30.2,29.825,0.001234908695652174,30.278022037580314,30.279485371795
1035,FB200821P00220000,FB,249.32999999999998,1.1333181818181817,P,220.0,15,0.4211483666992188,0.76,0.55,0.74,0.645,0.001234908695652174,0.63185309781651,0.6322285780725375
138,FB200821C00222500,FB,249.32999999999998,1.1205842696629214,C,222.5,15,0.47852083984375,27.45,27.25,28.15,27.7,0.001234908695652174,28.191468222636388,28.192495241544474
